id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20765947,Trinity Suite Napoli,148759686,Luca,,San Ferdinando,40.83966,14.24809,Entire home/apt,77,1,71,2022-09-03,1.17,1,213,47,prot. 594614/2017
21207274,Stupendo appartamento nel cuore di Napoli,152421220,Laura,,San Lorenzo,40.85528,14.25923,Entire home/apt,44,1,172,2022-08-30,2.87,3,12,66,
20795730,Area Angioina Suites,149079005,Andrea,,San Giuseppe,40.84532,14.25343,Private room,140,1,1,2021-10-30,0.09,1,0,1,
21213545,Casba Teresa 1,139509564,Marika,,Montecalvario,40.84053,14.24693,Entire home/apt,59,1,117,2020-08-26,2.11,3,0,0,
21223929,An oasis in the heart of Naples 5,17497462,Pina,,Pendino,40.84758,14.26024,Entire home/apt,118,3,117,2022-08-31,1.99,8,149,27,
20805773,"elegante appartamento ("" l'amica geniale"" zone)",24467772,Francesco,,San Lorenzo,40.85485,14.25892,Private room,37,2,68,2022-07-27,1.12,2,316,37,
20810479,Appartamento elegante panoramico a San Martino,149226933,Lorenzo,,Vomero,40.84391,14.23613,Entire home/apt,131,2,185,2022-07-31,3.03,1,59,32,
21224730,Splendido appartamento nel cuore di Napoli,152421220,Laura,,San Lorenzo,40.85528,14.25924,Entire home/apt,44,1,101,2022-08-31,1.69,3,10,17,
21230815,Posillipo home ( intero appartamento a Napoli ),153154860,Giorgio,,Posillipo,40.80702,14.19572,Entire home/apt,70,2,39,2020-09-18,0.68,1,60,0,
20825016,L'Arcata a Montesanto.Bilocale con wifi in centro.,88946386,Chiara,,Avvocata,40.84777,14.24644,Entire home/apt,60,3,65,2022-08-25,1.07,1,192,10,15063049EXT0637
21235195,Great Rooms for everyone in Napoli,153473449,Alberto,,Pendino,40.84838,14.26428,Entire home/apt,80,2,0,,,1,0,0,
21237645,Casa Carafa,153494678,Teresa,,Vomero,40.84214,14.22401,Entire home/apt,50,1,21,2019-05-20,0.35,1,0,0,
20830918,Camera 2,149434449,Elia,,San Lorenzo,40.85422,14.27096,Private room,127,1,3,2018-09-08,0.05,4,340,0,
21237810,B&B Via Toledo 156 - Room La 1 with window-14 SM,17288830,Alessandro,,San Giuseppe,40.841301,14.248742,Private room,106,1,4,2021-08-23,0.08,3,283,0,15063049EXT1478
21240642,"""the Peperoncino"" in Pizzofalcone",18650100,Salvatore,,San Ferdinando,40.83571,14.24683,Entire home/apt,63,2,27,2022-09-11,0.46,1,42,18,
20833240,Beautiful studio flat at Piazza Dante.,149455088,RoRi,,Avvocata,40.85016,14.24824,Entire home/apt,25,1,52,2019-08-14,0.86,1,15,0,
21252330,Cosy and nice apartment in the heart of Vomero,3478458,Paolo,,Vomero,40.84689,14.23467,Entire home/apt,37,2,52,2022-07-21,0.92,1,319,4,
20845120,PLEBISCITO 55 Apartment,149531915,Claudia,,Chiaia,40.83681,14.24451,Entire home/apt,100,2,11,2019-10-09,0.18,1,250,0,
21259820,Spazioso appartamento appena ristrutturato,153735698,Angela,,San Carlo all'Arena,40.86089,14.2597,Entire home/apt,40,1,29,2022-06-19,0.49,1,32,10,
20845964,"Residenza Flegrea, residence",9502157,Doriana,,Fuorigrotta,40.8284,14.20981,Entire home/apt,288,1,1,2017-09-11,0.02,2,337,0,
21259862,Leonardo's Suite in Vomero District,75929785,Francesco,,Arenella,40.85066,14.23463,Private room,43,3,115,2021-11-13,1.94,6,287,7,
20846730,MaSa Home 3 stupenda e accogliente,28002038,Salvatore,,San Lorenzo,40.85251,14.26147,Entire home/apt,50,2,243,2022-08-31,3.99,3,298,49,
21260932,Triton Apartment - Centro storico di Napoli,140936190,Martina,,Stella,40.85357,14.25126,Entire home/apt,70,1,398,2022-09-12,6.67,1,281,99,
20854251,Camera 1,149434449,Elia,,Vicaria,40.85475,14.27148,Private room,76,1,2,2018-06-01,0.04,4,333,0,
21261106,Ilemony *Monica and Rosa's house*,153754470,Monica,,San Lorenzo,40.8537,14.26698,Entire home/apt,47,1,190,2022-09-09,3.48,1,6,85,
20854353,Camera 3,149434449,Elia,,San Lorenzo,40.85422,14.27096,Private room,94,1,1,2019-04-20,0.02,4,344,0,
21262664,casa con soppalco,50289998,Cristofaro,,Pendino,40.84593,14.26301,Entire home/apt,40,1,1,2020-01-05,0.03,6,13,0,
20854427,Camera 4,149434449,Elia,,Zona Industriale,40.85007,14.27594,Private room,102,1,0,,,4,348,0,
20859535,B&B Naples Chiaia close to metro Amedeo,928273,Federico,,Chiaia,40.83704,14.23246,Private room,49,1,278,2022-08-30,4.61,2,328,39,
21264640,D'Home29 - Historical center,153793419,Ersilia,,Avvocata,40.85336,14.24841,Entire home/apt,77,2,125,2022-09-13,2.10,1,185,25,
21272014,Dependance suite terra mia,153873402,Carmine,,Soccavo,40.84606,14.19982,Entire home/apt,57,2,3,2021-02-23,0.05,1,359,0,
21273816,Casa CLARO a Donnaregina,20099942,Claudia & Rosanna,,San Lorenzo,40.85443,14.26151,Entire home/apt,40,5,37,2020-02-07,0.65,1,4,0,
21291636,Quiet bright room in the middle of Naples Movida,115137962,Massimo,,San Ferdinando,40.83506,14.24267,Private room,50,3,33,2022-09-14,0.57,6,54,25,
21293429,"3 CAMERE max 8 posti 
NexStopNapoli (NO COLAZIONE)",153725113,Giuseppe,,San Carlo all'Arena,40.85899,14.25958,Entire home/apt,159,1,25,2022-09-11,0.42,1,122,8,
21302017,Spacious room near seafront - En-suite bathroom,115137962,Massimo,,San Ferdinando,40.83496,14.24354,Private room,45,1,14,2022-03-24,0.24,6,0,1,
21303578,Suite Ultra-Panoramic,151623840,Giuseppe,,Arenella,40.85919,14.23107,Private room,171,1,19,2022-07-24,0.32,2,306,4,PNTGPP60D29F839R
20879578,mixed dorm 4 beds,47408077,Fiorella,,Montecalvario,40.84037,14.24683,Shared room,25,2,7,2018-09-12,0.12,7,2,0,
21304881,SINGL ROOM AL MUSEO nazional,16655191,Marialuisa,,Avvocata,40.85268,14.24719,Private room,31,1,4,2018-04-01,0.07,8,341,0,
20880111,Cozy Loft in the Heart of Naples,22577941,Alfonso,,San Ferdinando,40.83365,14.24961,Entire home/apt,40,2,10,2018-12-08,0.17,1,0,0,
21308069,cuore di napoli house,16655191,Marialuisa,,Avvocata,40.8511,14.24675,Entire home/apt,51,1,8,2021-10-14,0.13,8,340,3,
21318159,Appartamento Via Toledo ( Cuore di Napoli ),154219957,Francesco,,Montecalvario,40.84154,14.24815,Entire home/apt,90,1,100,2022-09-01,1.68,3,281,21,
20908246,Casa vacanze Angelina,150240828,Alessia E Patrizia,,Chiaia,40.83604,14.23314,Entire home/apt,73,1,38,2020-08-17,0.65,1,0,0,
20908607,B&B Domus Borbonica Maria Sofia di Borbone B&B,150243498,Massimo,,San Giuseppe,40.8461,14.24997,Private room,89,1,0,,,4,242,0,
20914397,Camera matrimoniale a due passi dal Centro,150302711,Paola,,Avvocata,40.85314,14.23704,Private room,50,1,36,2022-08-25,0.60,1,354,9,3385225022
21319106,Funky Split Level Living in Designer Flat in Heart of Naples,152156739,Lorenzo,,Chiaia,40.83125,14.22291,Entire home/apt,200,1,200,2022-09-09,3.39,1,54,28,
20921997,One Duomo Regina Apartment,87542290,Luigi,,Pendino,40.84594,14.26294,Entire home/apt,96,2,4,2022-08-02,0.07,3,332,1,
20925740,"Comfortable apartment at the station, near center",95288321,Paolo,,San Lorenzo,40.85409,14.27099,Entire home/apt,90,2,79,2022-09-13,1.98,2,19,26,
20946108,Casa Italia,227969407,Vincenzo,,San Giuseppe,40.84572,14.24986,Entire home/apt,60,2,224,2022-09-10,3.79,4,204,71,
21322685,Che Casa!,154344703,Lucia,,San Lorenzo,40.84913,14.25653,Entire home/apt,45,2,12,2022-06-30,0.20,1,256,1,3385750646
21329538,B&B Viky's Home - Sunrise Room,154415188,Viky,,Montecalvario,40.843349,14.2472,Private room,98,4,46,2022-07-31,0.78,3,133,16,
21363110,Marco's Home,154672753,Marco,,Vomero,40.83934,14.22049,Entire home/apt,153,3,7,2019-05-22,0.12,3,12,0,
21367448,Ramé - home design - la tua casavacanza a Napoli,51215915,Stefania,,Porto,40.84106,14.25485,Entire home/apt,93,1,383,2022-09-13,6.58,2,154,103,
20953288,Best location,66422603,Paola,,San Ferdinando,40.83792,14.24677,Private room,19,1,9,2020-02-16,0.15,7,0,0,
20958228,"Pinella's Room, Naples historic center",150317565,Emma,,Stella,40.85985,14.25202,Private room,30,1,0,,,2,0,0,
20962545,"Oriental Room, Naples historic center",150317565,Emma,,Stella,40.86075,14.24962,Private room,29,1,0,,,2,0,0,
21374466,Bed & Balcony 1 Lenuccia's Bridge,28231212,Roberta,,Stella,40.85946,14.24781,Private room,36,3,157,2022-09-09,2.65,3,46,53,
20964439,AleNapoli Home - Napoli Centrale,150801925,Tony,,Zona Industriale,40.84818,14.27753,Entire home/apt,49,10,3,2019-04-29,0.07,1,0,0,
21378266,ToledoStop,77715212,Fabrizio,,Montecalvario,40.84293,14.24881,Hotel room,103,2,97,2022-09-04,1.83,4,319,37,
20980877,Red Brombeis,83962723,Giuseppe,,Avvocata,40.84944,14.24826,Entire home/apt,42,2,20,2019-10-14,0.33,5,33,0,
21380472,Autentico Napoletano,154850233,Torre,,Pendino,40.84856,14.26263,Private room,35,2,52,2022-07-01,0.90,3,1,12,
21380637,"Il Centro di Napoli,nel cuore del centro storico",150335706,Alessia,,San Giuseppe,40.84534,14.25007,Entire home/apt,145,1,24,2022-03-13,0.40,1,151,3,
21388073,B&B Viky's Home - Moonshine Room,154415188,Viky,,Montecalvario,40.843258,14.247191,Private room,95,4,50,2022-06-23,0.84,3,124,14,
20989990,Maria Teresa di Borbone,150243498,Massimo,,San Giuseppe,40.84511,14.24973,Private room,89,1,0,,,4,242,0,
20990384,B&B Domus Borbonica Maria Cristina di Borbone B&B,150243498,Massimo,,San Giuseppe,40.8449,14.24965,Private room,79,1,0,,,4,242,0,
21402882,Cozy spot by the Castle,131950250,Viví,,Vomero,40.84717,14.23385,Entire home/apt,70,2,51,2022-08-29,0.88,1,328,17,
21403199,The Dante House by House In Naples - Room 1,148688288,Riccardo,,San Giuseppe,40.84899,14.25088,Private room,209,1,0,,,7,299,0,
20991447,Cottage Superpanoramico,151096850,Simona,,Bagnoli,40.83346,14.18494,Entire home/apt,123,28,3,2019-04-29,0.05,1,358,0,
21407491,Beautiful Apartment in the Historical Centre,99592418,MarcAnto,,Pendino,40.84681,14.26472,Entire home/apt,135,2,24,2022-08-17,0.44,4,326,7,
20994712,TWO Duomo Regina Apartments,87542290,Luigi,,Pendino,40.84656,14.2624,Entire home/apt,112,2,6,2022-08-03,0.10,3,341,2,
21002860,Suite al Vomero,132359556,Valentina,,Vomero,40.84204,14.22862,Entire home/apt,80,2,3,2019-11-03,0.05,1,72,0,
21417455,La Collina di Parthenope Vomero(Colazione inclusa),155206108,Annamaria E Francesco,,Arenella,40.84963,14.23569,Entire home/apt,65,1,45,2022-09-10,0.76,1,95,2,15390/2017
21007358,Flyresidence apartaments/rooms Garibaldi station,62744575,Flyresidence,,Vicaria,40.8557,14.27343,Entire home/apt,45,2,26,2022-08-31,0.45,8,322,9,850990
21419546,Casetta in the heart of Napoli...2mins from Metro,22810745,Nina Hama,,Avvocata,40.8516,14.23917,Entire home/apt,50,2,114,2022-08-17,1.92,1,43,21,
21012763,Al museo,143318689,Nadia,,Stella,40.85415,14.25176,Private room,60,2,49,2020-09-12,0.92,3,257,0,
21017121,"CasanovaRoom1-Private Bathroom, breathtaking view",24175638,Roberta&Francesco,,San Giuseppe,40.84837,14.25196,Private room,101,2,37,2022-08-30,1.44,4,146,24,
21420193,"NAPOLI nel CUORE di POSILLIPO, la Casina di Tito",113762741,Tito,,Posillipo,40.80236,14.18861,Entire home/apt,50,2,14,2022-01-02,0.26,1,287,1,
21034812,Vesuvio Home  Casavacanze in Via Toledo,151499204,Rosanna &,,San Giuseppe,40.84102,14.24876,Entire home/apt,66,2,43,2020-07-07,0.72,1,41,0,
21040498,Calypso,105056518,Felix,,San Ferdinando,40.83705,14.24602,Private room,69,4,52,2022-09-07,1.27,1,163,6,
21042032,Maddy's Home Centro Storico Napoli,149128970,Maddalena,,San Lorenzo,40.85093,14.26187,Entire home/apt,58,2,145,2022-08-31,2.40,1,140,41,
21421636,Camera bagno pvt zona Beverello Silenziosa,150550068,Dimora,,Pendino,40.84588,14.25913,Hotel room,164,1,0,,,3,321,0,
21423252,NAPLES HISTORICAL CENTRE,107465765,Paul,,San Lorenzo,40.85312,14.26328,Entire home/apt,109,2,22,2022-08-20,0.38,15,309,9,
21436037,Silenziosa Camera Bagno Pvt Università,150550068,Dimora,,Pendino,40.84588,14.25913,Hotel room,172,1,2,2019-07-24,0.05,3,337,0,
21448863,The sky above Naples,21247551,Tristana,,Stella,40.85784,14.24605,Private room,46,3,16,2022-09-09,0.40,1,42,10,
21047466,Toledo Top Terrace,75929785,Francesco,,Montecalvario,40.84383,14.24812,Entire home/apt,74,2,114,2022-08-25,1.90,6,332,10,
21063109,Domus Sanfelice Apartment,151765937,Luigi&Ida,,San Lorenzo,40.85339,14.25581,Entire home/apt,110,2,29,2022-05-16,0.48,2,88,1,15063049EXT0451
21067891,Domus Sanfelice Suite,151765937,Luigi&Ida,,San Lorenzo,40.8532,14.25408,Private room,50,2,14,2022-09-07,0.23,2,66,8,
21070976,DUDU' A VICO LAMMATARI,151810313,Massimo,,Stella,40.86028,14.24929,Entire home/apt,47,2,139,2022-08-30,2.32,6,317,17,
21072779,Lovely room Garibaldi,27949449,Antonio,,Vicaria,40.85557,14.27169,Private room,42,1,106,2022-08-07,1.77,7,319,45,
21459264,Gerry's House on Vico Cariati,153061876,Nunzia,,Montecalvario,40.84066,14.24445,Entire home/apt,73,3,106,2022-08-17,1.81,1,298,10,
21086359,Na-Locanda,152009554,Jade Marie,,Chiaia,40.83688,14.23773,Entire home/apt,120,1,14,2022-05-16,0.25,3,344,1,
21086634,SARRACINO HOUSE,151810313,Massimo,,Stella,40.86095,14.25006,Entire home/apt,46,2,245,2022-09-05,4.07,6,314,61,
21459311,cuore di napoli house  istoric CENTRO,16655191,Marialuisa,,Porto,40.84509,14.2553,Entire home/apt,59,1,9,2021-08-29,0.16,8,340,0,
21471101,Il Ponte di Lenuccia 2,28231212,Roberta,,Stella,40.85843,14.24756,Private room,40,3,47,2022-08-28,0.82,3,64,33,
21087527,COZY HOME IN OLD TOWN,36277146,Saverio,,Pendino,40.84962,14.26009,Entire home/apt,89,1,77,2019-08-29,1.28,3,0,0,
21471315,only for GIRL dorm-casa condivisa per DONNE,47408077,Fiorella,,Montecalvario,40.8404,14.24661,Shared room,25,1,61,2019-10-18,1.03,7,0,0,
21092296,La Dimora del Viaggiatore,123599412,Eugenio,,San Carlo all'Arena,40.86047,14.25971,Entire home/apt,72,2,42,2022-09-13,0.77,1,104,3,
21473909,Appartamento terrazzato in Via San Gregorio Armeno,37324727,Giannina,,San Lorenzo,40.850269,14.257685,Entire home/apt,181,2,67,2022-09-10,1.17,2,332,28,
21094843,Sfogliatella Bed -  Central  cosy,130887063,Carmine,,San Lorenzo,40.85534,14.26746,Entire home/apt,80,2,17,2022-07-03,0.30,1,303,2,
21475453,Appartamento Da Gioia - Comfort & Relax,155151603,Francesco,,Mercato,40.84962,14.26901,Entire home/apt,72,1,90,2021-11-28,1.54,2,0,12,
21497388,"Casa Lien, strathegic position, you're like home.",100335569,Marie Anne Mitzy,,San Lorenzo,40.85539,14.27044,Private room,50,3,7,2021-11-03,0.12,1,349,1,
21129667,TIPICO appartamento nel cuore di Napoli,152421220,Laura,,San Lorenzo,40.85528,14.25924,Entire home/apt,44,1,120,2022-08-19,2.00,3,8,18,
21134575,Ponte di Chiaia❤️CityCenter@SweetExperience,152437230,Giuseppe,,Chiaia,40.83736,14.2434,Entire home/apt,199,3,140,2022-08-27,2.36,1,294,32,
21512653,Soggiorno  Aria,48924977,Aria,,San Lorenzo,40.8505,14.25305,Entire home/apt,41,3,68,2022-08-11,1.17,1,91,17,893135
21145519,Casetta nel centro di Napoli,16655621,Sergio,,San Ferdinando,40.83611,14.24596,Entire home/apt,70,2,52,2022-09-08,0.86,1,13,7,
21148065,Casa Azzurra Mergellina,152587490,Assunta,,Chiaia,40.83211,14.22249,Entire home/apt,33,1,96,2022-09-08,1.65,1,309,21,
21512745,MEDINA HOUSE!,40457249,Salvatore,,San Ferdinando,40.84029,14.25143,Entire home/apt,53,2,179,2022-08-29,3.05,134,249,44,
21168583,Concrete Apartment San Gregorio,152805446,Enrico,,San Lorenzo,40.84944,14.25826,Entire home/apt,300,2,117,2022-09-06,1.97,1,324,37,
21515881,"""Al Borgo Orefici"" Nuovo B&B Wi-fi/Bagno Privato",6379451,Dario,,Pendino,40.84521,14.25919,Private room,74,2,77,2022-08-26,1.33,3,151,38,
21516016,Mille e una Napoli,156349518,Ornella,,Zona Industriale,40.85305,14.26965,Entire home/apt,60,2,25,2020-03-09,0.43,1,0,0,
21516845,A casa di Leo,99851299,Alessandro,,Fuorigrotta,40.8204,14.1878,Private room,27,1,82,2022-08-29,1.39,2,252,27,
21168880,ViaVai   un luogo dove cullare le tue vacanze,152809597,Giuseppe,,Vicaria,40.85644,14.27432,Entire home/apt,51,3,71,2022-09-06,1.18,1,313,24,CUSR 15063049EXT1675
21525190,TALISMANO LUXURY HOME 3 ROOMS - CENTRO CITTA',12715655,Daniela E Valentina,,San Giuseppe,40.8453,14.25099,Entire home/apt,300,2,0,,,4,166,0,
21742232,Home Napoli 1799,51139456,Davide,,Zona Industriale,40.85323,14.27138,Entire home/apt,65,3,46,2022-09-06,0.87,1,66,13,
21526951,La casetta di Gabbo,28152939,Alessandra,,Vomero,40.84832,14.2345,Entire home/apt,67,4,4,2022-08-26,2.40,1,43,4,
21526980,Parthenope House,156448750,Carmela,,San Lorenzo,40.85796,14.27077,Entire home/apt,36,2,102,2022-07-31,2.11,2,0,23,
21536440,Alla casa Bianca,123931664,Bianca Paola,,Vomero,40.84461,14.23622,Entire home/apt,149,2,2,2022-07-30,0.19,1,333,2,
21744142,Spazioso appartamento in palazzo signorile vicino a Piazza Dante,158391695,Sadik,,Avvocata,40.85069,14.24738,Entire home/apt,94,1,219,2022-09-07,3.77,3,273,65,15063049EXT0418
21537299,Naples Sea View  - Napoli Vista Mare,150670005,Chiara,,Bagnoli,40.81643,14.16086,Entire home/apt,47,3,61,2022-09-08,1.05,1,118,18,
21543172,"AL VOMERO 
""B&G Sweet Home""
⭐⭐⭐⭐⭐",106247925,Bianca,,Vomero,40.84632,14.22674,Entire home/apt,104,2,41,2022-07-24,0.69,3,319,8,
21544078,Isa Guest House,156621859,Isabella,,Montecalvario,40.84347,14.24297,Entire home/apt,69,2,8,2019-07-01,0.14,5,226,0,
21746240,Centro Storico Napoletano 1860,73955671,Carmine,,San Lorenzo,40.85523,14.25743,Entire home/apt,56,1,14,2022-05-30,0.24,2,280,1,
21749490,La casa nel cortile -- The house in the courtyard,158444409,Amelia,,Stella,40.86417,14.24866,Entire home/apt,51,2,53,2022-08-31,0.91,1,241,22,
21757355,B&B Isa Guest Rooms,156621859,Isabella,,Chiaia,40.83393,14.21835,Hotel room,62,1,28,2022-09-01,0.48,5,296,10,
21758734,B&B Isa Guest Rooms,156621859,Isabella,,Chiaia,40.83344,14.21759,Private room,50,1,5,2019-09-13,0.09,5,0,0,
21758828,B&B Isa Guest Rooms,156621859,Isabella,,Chiaia,40.83363,14.21778,Private room,66,1,7,2022-05-27,0.14,5,303,2,
21550286,Mare Napoli delizioso appartamento a Spaccanapoli,20839511,Valentina,,Montecalvario,40.845909,14.246871,Entire home/apt,82,1,44,2022-07-27,0.75,2,128,13,
21758967,B&B Isa Guest Rooms,156621859,Isabella,,Chiaia,40.83215,14.21955,Private room,66,1,0,,,5,307,0,
21760898,"Bobbò House, in the real heart of Naples.",152096942,Vincenzo,,Porto,40.84699,14.25456,Entire home/apt,50,2,289,2022-09-11,4.97,4,281,50,
21553113,Apartment Vomero Naples - Casa Vomero Napoli,156716984,Maria Chiara,,Arenella,40.85155,14.22458,Entire home/apt,48,2,9,2018-11-18,0.16,1,257,0,
21761256,chez caroline appartement,158542287,Francesco,,Stella,40.85537,14.25248,Entire home/apt,64,2,35,2019-02-26,0.59,1,0,0,
21556553,Scopri il centro da un appartamento che sa andare oltre il design,156741460,Nadia,,Chiaia,40.83896,14.23859,Entire home/apt,120,2,67,2021-08-05,1.24,1,103,0,
21556622,Autentico Napoletano experience,154850233,Torre,,Pendino,40.84913,14.26456,Private room,35,2,41,2022-03-28,0.71,3,0,1,
21557376,Green Chiaia,26842143,Barbara,,Chiaia,40.83631,14.24458,Entire home/apt,111,2,25,2022-08-10,0.43,1,283,7,
21762805,CASASÙ - apartment with terrace in Vomero,19344402,Ernesto,,Vomero,40.84701,14.22999,Entire home/apt,78,2,96,2022-09-05,1.64,1,349,37,F8395320955
21769034,al centro di Napoli  zona ospedaliera,158609044,Eduardo,,Chiaiano,40.87614,14.2206,Entire home/apt,40,2,19,2022-08-29,0.33,2,66,10,
21562629,Maison di Napoli Duomo,156791925,Fulvio,,Pendino,40.84966,14.26143,Entire home/apt,65,1,37,2022-09-14,0.69,3,114,23,
21563185,Casuccia Vomerese centrale e ben collegato,89320457,Raffaella,,Vomero,40.84468,14.23384,Entire home/apt,50,2,37,2019-01-24,0.63,1,44,0,
21775614,Maison di Napoli Partenope,156791925,Fulvio,,Pendino,40.85017,14.26064,Entire home/apt,67,1,44,2022-09-09,0.82,3,137,35,
21777119,"Domus  Cornelia,  parcheggio gratuito",158673804,Sergio,,Stella,40.8622,14.24906,Entire home/apt,75,4,84,2022-09-04,1.45,1,52,17,
21574258,Residence Falcone-Apartament 1,156891047,Giuseppe,,Vomero,40.84215,14.22558,Entire home/apt,50,2,16,2022-07-06,0.29,2,303,9,
21781439,Chiatamone Seaside Suite,927410,Luigi,,San Ferdinando,40.83057,14.2462,Entire home/apt,99,2,40,2022-09-04,0.70,1,295,7,
21785514,Casa San Liborio,5521306,Ester,,Montecalvario,40.84445,14.24764,Entire home/apt,56,2,28,2022-09-12,0.52,1,14,9,
21807199,Appartamento Eleonora,158938845,Nadia,,Porto,40.84804,14.25563,Entire home/apt,131,2,26,2022-04-14,0.46,4,73,4,
21574887,Mansarda Valù B&B -Capri-,156895367,Anna,,Montecalvario,40.84252,14.24632,Private room,49,1,3,2018-03-27,0.05,4,294,0,
21592940,"AL VOMERO
""B&G SWEET HOME 2""
⭐⭐⭐⭐⭐",106247925,Bianca,,Vomero,40.84684,14.22828,Entire home/apt,133,2,24,2022-08-18,0.41,3,319,2,
21807419,Appartamento Vittoria,158938845,Nadia,,San Lorenzo,40.84959,14.25708,Entire home/apt,137,2,3,2022-07-22,0.05,4,219,1,
21600242,"Entire apartment, free parking + subway",70514259,Carmine,,Piscinola,40.87948,14.23398,Entire home/apt,35,2,178,2022-09-12,3.03,3,266,39,
21607721,cuore di napoli centro storico,16655191,Marialuisa,,San Giuseppe,40.8452,14.25281,Entire home/apt,60,1,6,2021-08-26,0.10,8,343,0,
21807579,Appartamento Carlo III di Borbone,158938845,Nadia,,San Giuseppe,40.8488,14.25588,Entire home/apt,199,2,19,2021-12-19,0.40,4,227,8,
21618654,Camera privata - It's Room Naples #6,157266745,Francesco,,San Lorenzo,40.84938,14.2574,Hotel room,190,1,2,2019-12-16,0.04,7,309,0,
21807652,Appartamento Federico II,158938845,Nadia,,San Giuseppe,40.8488,14.25588,Entire home/apt,186,2,0,,,4,0,0,
21823324,Residenza Spinelli,158947897,Debora,,San Lorenzo,40.85074,14.25445,Entire home/apt,120,1,17,2022-05-14,0.30,1,328,3,
21622383,Alexander B&B  Suite Capri,157242794,Alessandro,,Arenella,40.85193,14.22381,Private room,50,1,2,2019-12-21,0.04,4,351,0,
21629326,HOTEL CALIFORNIA 66,1877086,Raffaele,,San Ferdinando,40.83311,14.24478,Entire home/apt,65,180,0,,,2,180,0,
21832084,Delizioso terraneo del centro storico,27954979,Giuseppe,,Montecalvario,40.84523,14.24817,Entire home/apt,190,3,13,2021-11-04,0.22,3,0,2,
21629816,"""la bella 'mbriana"" camera con bagno privato",46239935,Elisabetta,,Avvocata,40.85416,14.24265,Private room,45,3,128,2022-05-22,2.20,1,8,15,
21834028,Elegante appartamento posto in una piazza storica del centro,159192663,Osvaldo,,San Giuseppe,40.8481,14.25422,Entire home/apt,150,1,135,2022-09-07,2.33,1,327,53,
21631038,La casetta di Chiara,53532224,Gerardo,,Vomero,40.84562,14.2328,Entire home/apt,61,2,156,2022-09-11,2.97,1,329,48,NA006549
21643469,Casa AL 13 - Centro Storico di Napoli,1696829,Federica,,San Lorenzo,40.85174,14.25512,Entire home/apt,75,2,186,2022-09-10,3.21,1,295,63,
21834032,La Bella Vita Apartments - Finestra sul Vesuvio,159190490,Vincenzo,,Zona Industriale,40.85117,14.27338,Entire home/apt,100,2,4,2021-08-24,0.07,3,6,0,
21836336,"Melisurgo Property 7° Floor 
Apt. 4+2",107553667,Scetta,,Porto,40.84142,14.25535,Entire home/apt,80,1,7,2019-05-30,0.12,2,0,0,
21837548,Monolocale con terrazzo Blu Speranzella,21670893,Laura,,San Giuseppe,40.84306,14.24895,Entire home/apt,45,3,89,2022-08-04,1.56,1,0,10,
21844644,Vita Partenopea (in the heart of the city ),30136904,Nando (Armando),,San Lorenzo,40.85578,14.26374,Entire home/apt,71,2,84,2022-08-06,1.46,1,302,3,
21657910,Private room in the heart of Napoli,5861591,Emanuela,,Stella,40.85657,14.25315,Private room,35,2,56,2022-09-01,1.00,4,181,22,
21669524,B&B Viky's Home,154415188,Viky,,Montecalvario,40.843224,14.247195,Private room,172,3,9,2022-06-21,0.16,3,124,2,
21845550,Esclusivo appartamento vista mare 2 camere 2 bagni,42473900,Pino,,Posillipo,40.82232,14.20935,Entire home/apt,90,4,33,2022-08-12,0.57,1,146,12,
21848445,"Holiday House "" Dinastia Borbone """,116701490,Dylan,,San Lorenzo,40.85163,14.26528,Entire home/apt,64,2,80,2022-09-08,1.38,2,53,13,
21850142,Alexander B&B Camera Procida,157242794,Alessandro,,Arenella,40.85124,14.22428,Private room,40,1,6,2022-09-06,0.10,4,347,5,
21688031,Amazing Roof in the heart of Naples!,13805023,Nausicaa,,San Ferdinando,40.83276,14.24282,Entire home/apt,80,2,275,2022-08-27,4.72,4,229,58,
21692227,Suncity B&B - appartamento centro storico,157797259,Antonio,,Stella,40.85494,14.24684,Entire home/apt,130,1,6,2022-04-07,0.16,3,319,2,
21850197,Marea. Panoramic room with private bathroom,37535649,Tonia,,Stella,40.85485,14.25276,Private room,59,1,38,2022-09-13,0.66,2,350,8,
21853326,Stanza Vomero Via Rodolfo Falvo 20,159399154,Mario,,Vomero,40.84478,14.22685,Private room,29,4,20,2022-05-01,0.44,1,269,1,
21693783,Nilo's Flat- Naples Historical Center,4706127,The Gocce Team,,Pendino,40.8469,14.25757,Entire home/apt,99,1,48,2022-08-06,0.83,7,355,8,
21861891,Casa Serena grande,159464152,Raffaele,,San Lorenzo,40.8636,14.26971,Entire home/apt,95,2,4,2018-07-08,0.07,2,22,0,
21871725,The Grandfather's home,159551218,Alessia,,Posillipo,40.82435,14.21027,Entire home/apt,300,2,38,2019-08-15,0.66,1,89,0,
21705735,Casa Gaia,158022676,Gaia,,Avvocata,40.85311,14.24866,Entire home/apt,50,2,1,2018-03-28,0.02,1,257,0,
21706601,CENTRO STORICO TWO (bagno in camera),137955870,Roberto,,Porto,40.84552,14.25614,Private room,35,1,133,2020-02-16,2.26,3,257,0,
